eventID,Cell Type,Center.x,Center.y,Radius,Slice,Frame,Size,Dilation,Orientation,Series
62,Mother,184.585,137.872,48.51,4,31,69.3,1,140,0
63,Mother,271.292,341.802,48.51,4,31,69.3,1,140,0
64,Mother,402.544,492.645,48.51,4,31,69.3,1,140,0
65,Mother,63.0915,379.693,48.51,4,31,69.3,1,140,0
66,Mother,577.768,441.537,48.51,4,31,90.09,1,130,0
67,Mother,176.882,499.697,48.51,4,31,69.3,1,120,0
68,Mother,526.815,374.038,48.51,4,31,69.3,1,110,0
69,Mother,523.559,375.223,48.51,4,31,69.3,1,110,0
70,Mother,293.769,149.12,48.51,4,31,69.3,1,110,0
71,Mother,134.283,409.974,48.51,4,31,69.3,1,110,0
72,Mother,296.337,148.879,48.51,4,31,69.3,1,100,0
73,Mother,176.715,509.355,48.51,4,31,69.3,1,90,0
0,Mother,332.64,24.255,48.51,4,32,69.3,1,90,0
1,Mother,175.907,423.096,48.51,4,32,69.3,1,80,0
2,Mother,334.622,21.8305,48.51,4,32,69.3,1,80,0
3,Mother,408.154,502.75,48.51,4,32,69.3,1,80,0
4,Mother,562.476,266.077,48.51,4,32,69.3,1,80,0
5,Mother,83.3358,236.949,48.51,4,32,69.3,1,70,0
6,Mother,142.818,306.535,48.51,4,32,69.3,1,70,0
7,Mother,143.07,457.809,48.51,4,32,69.3,1,70,0
8,Mother,335.918,19.1418,48.51,4,32,69.3,1,70,0
9,Mother,278.064,451.632,48.51,4,32,69.3,1,70,0
10,Mother,562.607,267.582,48.51,4,32,69.3,1,70,0
11,Mother,179.534,417.399,48.51,4,32,69.3,1,60,0
12,Mother,407.626,445.061,48.51,4,32,69.3,1,60,0
13,Mother,147.208,301.009,48.51,4,32,69.3,1,50,0
14,Mother,145.803,453.62,48.51,4,32,69.3,1,50,0
15,Mother,282.915,446.543,48.51,4,32,69.3,1,50,0
16,Mother,333.256,515.923,48.51,4,32,69.3,1,50,0
17,Mother,177.412,126.13,48.51,4,32,69.3,1,40,0
18,Mother,150.046,298.359,48.51,4,32,69.3,1,40,0
19,Mother,140.524,152.593,48.51,4,32,69.3,1,30,0
20,Mother,139.968,220.932,48.51,4,32,69.3,1,30,0
21,Mother,152.345,297.808,48.51,4,32,69.3,1,30,0
22,Mother,152.162,449.952,48.51,4,32,69.3,1,30,0
