eventID,Cell Type,Center.x,Center.y,Radius,Slice,Frame,Size,Dilation,Orientation,Series
140,Mother,568.26,307.23,0,5,122,138.6,1,18,0
141,Mother,489.593,368.383,0,4,111,161.613,1,236,1
142,Mother,148.33,96.17,0,4,24,44.01,1,20,2
143,Mother,188.133,152.167,0,5,123,85.7667,1,219,3
144,Mother,397.32,129.36,0,5,91,140.91,1,180,0
145,Mother,596.543,149.73,0,5,39,49.91,1,283,1
146,Mother,298.29,373.27,0,6,46,79.87,1,294,2
147,Mother,287.733,705.5,0,5,117,141.1,1,27,3
148,Mother,254.1,214.83,0,4,137,177.87,1,202,0
149,Mother,632.193,382.643,0,4,2,57.04,1,162,1
150,Mother,153.22,164.63,0,4,11,89.65,1,93,2
151,Mother,664,719.333,0,5,118,130.033,1,110,3
152,Mother,351.12,194.04,0,3,140,164.01,1,13,0
153,Mother,156.86,142.6,0,5,109,137.847,1,6,1
154,Mother,192.34,97.8,0,3,24,53.79,1,314,2
155,Mother,80.2333,185.367,0,5,73,63.6333,1,276,3
156,Mother,376.53,344.19,0,5,62,136.29,1,210,0
157,Mother,572.777,456.32,0,5,114,78.43,1,232,1
158,Mother,221.68,198.86,0,6,62,37.49,1,179,2
159,Mother,462.033,735.933,0,4,43,179.833,1,82,3
160,Mother,425.04,397.32,0,5,125,154.77,1,2,0
161,Mother,354.123,235.29,0,5,7,178.25,1,159,1
162,Mother,334.15,224.94,0,4,2,97.8,1,159,2
163,Mother,431.6,688.9,0,4,96,66.4,1,24,3
164,Mother,228.69,450.45,0,5,127,87.78,1,121,0
165,Mother,366.007,118.833,0,5,61,104.573,1,213,1
166,Mother,63.57,340.67,0,4,26,39.12,1,42,2
167,Mother,511.833,724.867,0,3,89,218.567,1,299,3
168,Mother,595.98,194.04,0,3,100,136.29,1,232,0
169,Mother,617.933,337.487,0,6,6,57.04,1,174,1
170,Mother,224.94,228.2,0,3,50,32.6,1,295,2
171,Mother,334.767,354.133,0,4,26,66.4,1,27,3
172,Mother,355.74,127.05,0,5,16,94.71,1,96,0
173,Mother,539.503,199.64,0,4,33,161.613,1,53,1
174,Mother,125.51,407.5,0,3,32,32.6,1,220,2
175,Mother,166,251.767,0,4,60,107.9,1,78,3
176,Mother,448.14,224.07,0,3,107,150.15,1,149,0
177,Mother,399.28,247.173,0,4,50,163.99,1,151,1
178,Mother,166.26,343.93,0,3,29,39.12,1,317,2
179,Mother,647.4,616.967,0,4,25,113.433,1,8,3
180,Mother,554.4,267.96,0,3,99,101.64,1,98,0
181,Mother,363.63,244.797,0,4,12,104.573,1,210,1
182,Mother,143.44,203.75,0,6,30,65.2,1,287,2
183,Mother,406.7,456.5,0,5,50,124.5,1,323,3
184,Mother,459.69,207.9,0,4,118,138.6,1,269,0
185,Mother,484.84,366.007,0,4,41,90.3133,1,260,1
186,Mother,146.7,145.07,0,7,28,44.01,1,110,2
187,Mother,459.267,459.267,0,3,94,174.3,1,94,3
188,Mother,341.88,180.18,0,3,40,71.61,1,75,0
189,Mother,525.243,394.527,0,5,94,80.8067,1,133,1
190,Mother,376.53,244.5,0,5,25,123.88,1,158,2
191,Mother,489.7,379.033,0,3,63,174.3,1,207,3
192,Mother,475.86,288.75,0,3,7,161.7,1,108,0
193,Mother,104.573,114.08,0,6,140,95.0667,1,84,1
194,Mother,133.66,260.8,0,4,32,102.69,1,196,2
195,Mother,91.3,578.233,0,3,133,69.1667,1,303,3
196,Mother,311.85,198.66,0,3,14,136.29,1,323,0
197,Mother,318.473,247.173,0,5,103,187.757,1,199,1
198,Mother,174.41,418.91,0,3,53,50.53,1,282,2
199,Mother,201.967,207.5,0,5,26,110.667,1,317,3
